date;euroUs;usEuro;euroYean;yeanEuro
15/02/2011;1,351;0,74019245;113,21;0,008833142
16/02/2011;1,351;0,74019245;113,12;0,00884017
17/02/2011;1,356;0,737463127;113,39;0,00881912
18/02/2011;1,3627;0,733837235;113,62;0,008801267
21/02/2011;1,3668;0,731635938;113,68;0,008796622
22/02/2011;1,3667;0,731689471;113,63;0,008800493
23/02/2011;1,3731;0,728279077;113,69;0,008795848
24/02/2011;1,3773;0,72605823;112,69;0,008873902
25/02/2011;1,3762;0,72663857;112,52;0,008887309
28/02/2011;1,3834;0,72285673;113,26;0,008829242
01/03/2011;1,3825;0,723327306;113,39;0,00881912
02/03/2011;1,3809;0,724165399;113,33;0,008823789
03/03/2011;1,385;0,722021661;113,43;0,00881601
04/03/2011;1,3957;0,716486351;115,63;0,008648275
07/03/2011;1,4028;0,712859994;115,15;0,008684325
08/03/2011;1,3898;0,71952799;114,64;0,008722959
09/03/2011;1,3928;0,717978173;115,14;0,008685079
10/03/2011;1,3817;0,72374611;114,78;0,008712319
11/03/2011;1,3773;0,72605823;113,24;0,008830802
14/03/2011;1,3948;0,716948666;114,16;0,008759636
15/03/2011;1,3884;0,720253529;112,39;0,008897589
16/03/2011;1,3951;0,716794495;112,43;0,008894423
17/03/2011;1,4004;0,714081691;110,42;0,00905633
18/03/2011;1,413;0,707714084;114,68;0,008719916
21/03/2011;1,4194;0,704523038;115,04;0,008692629
22/03/2011;1,4211;0,703680248;115,15;0,008684325
23/03/2011;1,4136;0,707413696;114,42;0,008739731
24/03/2011;1,4128;0,70781427;114,34;0,008745846
25/03/2011;1,4115;0,708466171;114,57;0,008728288
28/03/2011;1,4032;0,712656784;114,59;0,008726765
29/03/2011;1,4066;0,710934167;115,6;0,008650519
30/03/2011;1,409;0,709723208;117,01;0,008546278
31/03/2011;1,4207;0,70387837;117,61;0,008502678
01/04/2011;1,4141;0,707163567;118,56;0,008434548
04/04/2011;1,424;0,702247191;119,56;0,008364001
05/04/2011;1,4166;0,705915572;119,4;0,008375209
06/04/2011;1,43;0,699300699;121,82;0,008208833
07/04/2011;1,4283;0,700133025;121,7;0,008216927
08/04/2011;1,4401;0,694396222;122,8;0,008143322
11/04/2011;1,4434;0,692808646;122,26;0,00817929
12/04/2011;1,447;0,691085003;121,87;0,008205465
13/04/2011;1,4493;0,68998827;121,84;0,008207485
14/04/2011;1,4401;0,694396222;119,85;0,008343763
15/04/2011;1,445;0,692041522;120,37;0,008307718
18/04/2011;1,4275;0,700525394;118,25;0,00845666
19/04/2011;1,4302;0,699202909;118,23;0,00845809
20/04/2011;1,4515;0,688942473;120,13;0,008324315
21/04/2011;1,4584;0,68568294;119,52;0,008366801
22/04/2011;;#DIV/0!;;#DIV/0!
25/04/2011;;#DIV/0!;;#DIV/0!
26/04/2011;1,4617;0,684134911;119,43;0,008373106
27/04/2011;1,4668;0,681756204;120,66;0,008287751
28/04/2011;1,4794;0,675949709;120,97;0,008266512
29/04/2011;1,486;0,67294751;120,67;0,008287064
02/05/2011;1,4837;0,673990699;120,85;0,008274721
03/05/2011;1,478;0,676589986;119,36;0,008378016
04/05/2011;1,4882;0,671952695;120,62;0,008290499
05/05/2011;1,4814;0,675037127;118,2;0,008460237
06/05/2011;1,4501;0,689607613;116,5;0,008583691
09/05/2011;1,4397;0,694589151;116,28;0,008599931
10/05/2011;1,4358;0,696475832;115,72;0,008641549
11/05/2011;1,4357;0,696524344;116,47;0,008585902
12/05/2011;1,4153;0,706563979;114,54;0,008730574
13/05/2011;1,428;0,700280112;115,32;0,008671523
16/05/2011;1,4143;0,707063565;114,35;0,008745081
17/05/2011;1,4171;0,705666502;115,69;0,008643789
18/05/2011;1,4227;0,702888873;115,45;0,008661758
19/05/2011;1,4265;0,701016474;116,83;0,008559445
20/05/2011;1,4237;0,702395168;116,27;0,008600671
23/05/2011;1,402;0,713266762;114,68;0,008719916
24/05/2011;1,4089;0,709773582;115,45;0,008661758
25/05/2011;1,4069;0,710782572;115,47;0,008660258
26/05/2011;1,4168;0,705815923;115,95;0,008624407
27/05/2011;1,4265;0,701016474;115,7;0,008643042
30/05/2011;1,4272;0,700672646;115,36;0,008668516
31/05/2011;1,4385;0,695168578;117,22;0,008530967
01/06/2011;1,4408;0,694058856;117,11;0,00853898
02/06/2011;1,446;0,691562932;116,6;0,008576329
03/06/2011;1,4488;0,690226394;116,89;0,008555052
06/06/2011;1,4596;0,685119211;117,05;0,008543358
07/06/2011;1,4652;0,682500683;117,55;0,008507018
08/06/2011;1,4608;0,684556407;116,6;0,008576329
09/06/2011;1,4614;0,684275352;116,86;0,008557248
10/06/2011;1,4486;0,69032169;116;0,00862069
13/06/2011;1,4354;0,696669918;115,39;0,008666262
14/06/2011;1,4448;0,69213732;115,91;0,008627383
15/06/2011;1,4292;0,699692135;115,54;0,008655011
16/06/2011;1,4088;0,709823964;113,63;0,008800493
17/06/2011;1,427;0,700770848;114,71;0,008717636
20/06/2011;1,4235;0,702493853;114,24;0,008753501
21/06/2011;1,4373;0,695748974;115,2;0,008680556
22/06/2011;1,4397;0,694589151;115,36;0,008668516
23/06/2011;1,4212;0,703630735;114,58;0,008727527
24/06/2011;1,422;0,70323488;114,06;0,008767315
27/06/2011;1,4205;0,703977473;114,74;0,008715356
28/06/2011;1,4261;0,701213099;115,31;0,008672275
29/06/2011;1,4425;0,693240901;116,93;0,008552125
30/06/2011;1,4453;0,691897876;116,25;0,008602151
01/07/2011;1,4488;0,690226394;116,92;0,008552857
04/07/2011;1,45;0,689655172;117,11;0,00853898
05/07/2011;1,4461;0,69151511;117,23;0,00853024
06/07/2011;1,4318;0,698421567;116,03;0,008618461
07/07/2011;1,4247;0,701902155;115,64;0,008647527
08/07/2011;1,4242;0,702148575;115,98;0,008622176
11/07/2011;1,4056;0,711439954;113,16;0,008837045
12/07/2011;1,3975;0,715563506;111,35;0,008980692
13/07/2011;1,4073;0,710580544;111,65;0,008956561
14/07/2011;1,4202;0,704126179;112,24;0,00890948
15/07/2011;1,4146;0,706913615;111,97;0,008930964
18/07/2011;1,4045;0,711997152;111,1;0,0090009
19/07/2011;1,416;0,706214689;111,77;0,008946945
20/07/2011;1,4207;0,70387837;112,05;0,008924587
21/07/2011;1,4222;0,703135986;112,09;0,008921402
22/07/2011;1,4391;0,694878744;112,83;0,008862891
25/07/2011;1,438;0,695410292;112,46;0,008892051
26/07/2011;1,4471;0,691037247;113,02;0,008847992
27/07/2011;1,4446;0,692233144;112,46;0,008892051
28/07/2011;1,426;0,701262272;110,86;0,009020386
29/07/2011;1,426;0,701262272;110,59;0,009042409
01/08/2011;1,4415;0,693721818;110,84;0,009022014
02/08/2011;1,417;0,705716302;109,61;0,009123255
03/08/2011;1,43;0,699300699;110,18;0,009076057
04/08/2011;1,4229;0,702790077;113,24;0,008830802
05/08/2011;1,4155;0,706464147;111,25;0,008988764
08/08/2011;1,4225;0,702987698;110,79;0,009026085
09/08/2011;1,4267;0,700918203;110,24;0,009071118
10/08/2011;1,4367;0,696039535;109,84;0,009104151
11/08/2011;1,4143;0,707063565;108,29;0,009234463
12/08/2011;1,425;0,701754386;109,07;0,009168424
15/08/2011;1,4309;0,698860857;109,87;0,009101666
16/08/2011;1,436;0,69637883;110,12;0,009081003
17/08/2011;1,4477;0,690750846;110,77;0,009027715
18/08/2011;1,4369;0,695942654;110,08;0,009084302
19/08/2011;1,4385;0,695168578;110;0,009090909
22/08/2011;1,4413;0,693818081;110,65;0,009037506
23/08/2011;1,4462;0,691467294;110,72;0,009031792
24/08/2011;1,4433;0,692856648;110,51;0,009048955
25/08/2011;1,4424;0,693288963;111,31;0,008983919
26/08/2011;1,4402;0,694348007;110,41;0,009057151
29/08/2011;1,4487;0,690274039;111,05;0,009004953
30/08/2011;1,4402;0,694348007;110,55;0,009045681
31/08/2011;1,445;0,692041522;110,55;0,009045681
01/09/2011;1,4285;0,700035002;110,08;0,009084302
02/09/2011;1,4255;0,701508243;109,56;0,009127419
05/09/2011;1,4126;0,707914484;108,56;0,009211496
06/09/2011;1,4099;0,709270161;109,09;0,009166743
07/09/2011;1,4036;0,712453691;108,38;0,009226795
08/09/2011;1,4044;0,71204785;108,41;0,009224241
09/09/2011;1,3817;0,72374611;107,48;0,009304057
12/09/2011;1,3656;0,732278852;105,32;0,009494873
13/09/2011;1,3645;0,732869183;105,01;0,009522903
14/09/2011;1,3729;0,72838517;105,48;0,00948047
15/09/2011;1,3795;0,724900326;105,67;0,009463424
16/09/2011;1,376;0,726744186;105,6;0,009469697
19/09/2011;1,3641;0,733084085;104,62;0,009558402
20/09/2011;1,371;0,729394602;104,92;0,009531071
21/09/2011;1,3636;0,733352889;104,07;0,009608917
22/09/2011;1,3448;0,743604997;102,59;0,009747539
23/09/2011;1,343;0,744601638;102,32;0,00977326
26/09/2011;1,35;0,740740741;103,05;0,009704027
27/09/2011;1,3579;0,736431254;103,83;0,009631128
28/09/2011;1,3631;0,733621891;104,22;0,009595087
29/09/2011;1,3615;0,734484025;104,46;0,009573042
30/09/2011;1,3503;0,740576168;103,79;0,00963484
03/10/2011;1,3327;0,750356419;102,39;0,009766579
04/10/2011;1,3181;0,758667779;101,08;0,009893154
05/10/2011;1,3337;0,749793807;102,25;0,009779951
06/10/2011;1,3269;0,753636295;101,87;0,009816433
07/10/2011;1,3434;0,744379932;103,02;0,009706853
10/10/2011;1,3593;0,735672773;104,26;0,009591406
11/10/2011;1,3607;0,734915852;104,26;0,009591406
12/10/2011;1,3766;0,72642743;105,77;0,009454477
13/10/2011;1,3727;0,728491295;105,48;0,00948047
14/10/2011;1,3807;0,724270298;106,42;0,00939673
17/10/2011;1,3776;0,725900116;106,43;0,009395847
18/10/2011;1,3676;0,731207956;104,97;0,009526531
19/10/2011;1,3828;0,723170379;106,19;0,009417083
20/10/2011;1,3807;0,724270298;106,07;0,009427736
21/10/2011;1,3798;0,724742716;105,82;0,009450009
24/10/2011;1,3856;0,721709007;105,45;0,009483167
25/10/2011;1,3918;0,718494036;105,98;0,009435743
26/10/2011;1,3927;0,718029726;105,67;0,009463424
27/10/2011;1,4038;0,712352187;106,39;0,00939938
28/10/2011;1,416;0,706214689;107,29;0,009320533
31/10/2011;1,4001;0,714234698;109,22;0,009155832
01/11/2011;1,3627;0,733837235;106,58;0,009382623
02/11/2011;1,3809;0,724165399;107,78;0,009278159
03/11/2011;1,3773;0,72605823;107,33;0,00931706
04/11/2011;1,3773;0,72605823;107,55;0,009298001
07/11/2011;1,3742;0,727696114;107,3;0,009319664
08/11/2011;1,3788;0,725268349;107,51;0,00930146
09/11/2011;1,3633;0,733514267;105,96;0,009437524
10/11/2011;1,3616;0,734430082;105,66;0,00946432
11/11/2011;1,365;0,732600733;105,59;0,009470594
14/11/2011;1,3659;0,732118017;105,18;0,009507511
15/11/2011;1,3532;0,738989063;104,16;0,009600614
16/11/2011;1,3484;0,741619697;103,77;0,009636697
17/11/2011;1,348;0,741839763;103,76;0,009637625
18/11/2011;1,3576;0,736593989;104,06;0,00960984
21/11/2011;1,3458;0,74305246;103,44;0,00966744
22/11/2011;1,3535;0,738825268;104,15;0,009601536
23/11/2011;1,3387;0,746993352;103,37;0,009673987
24/11/2011;1,3373;0,747775368;103,07;0,009702144
25/11/2011;1,3229;0,755915035;102,59;0,009747539
28/11/2011;1,3348;0,749175907;103,82;0,009632055
29/11/2011;1,3336;0,74985003;103,82;0,009632055
30/11/2011;1,3418;0,745267551;104;0,009615385
01/12/2011;1,3492;0,741179958;104,84;0,009538344
02/12/2011;1,3511;0,740137666;105,25;0,009501188
05/12/2011;1,3442;0,743936914;104,81;0,009541074
06/12/2011;1,3394;0,746602957;104,15;0,009601536
07/12/2011;1,3377;0,747551768;103,99;0,009616309
08/12/2011;1,341;0,745712155;103,72;0,009641342
09/12/2011;1,3384;0,747160789;103,95;0,00962001
12/12/2011;1,3251;0,754660026;103,12;0,00969744
13/12/2011;1,3181;0,758667779;102,6;0,009746589
14/12/2011;1,2993;0,769645194;101,44;0,009858044
15/12/2011;1,3019;0,76810815;101,3;0,009871668
16/12/2011;1,3064;0,765462339;101,7;0,009832842
19/12/2011;1,3039;0,766929979;101,52;0,009850276
20/12/2011;1,3074;0,764876855;101,88;0,009815469
21/12/2011;1,3054;0,766048721;101,66;0,009836711
22/12/2011;1,3047;0,766459723;101,93;0,009810654
23/12/2011;1,3057;0,765872712;101,93;0,009810654
26/12/2011;;#DIV/0!;;#DIV/0!
27/12/2011;1,3069;0,765169485;101,75;0,00982801
28/12/2011;1,3074;0,764876855;101,51;0,009851246
29/12/2011;1,2889;0,775855381;100,24;0,009976057
30/12/2011;1,2939;0,772857253;100,2;0,00998004
02/01/2012;1,2935;0,77309625;99,52;0,010048232
03/01/2012;1,3014;0,768403258;99,86;0,01001402
04/01/2012;1,2948;0,772320049;99,43;0,010057327
05/01/2012;1,2832;0,779301746;98,67;0,010134793
06/01/2012;1,2776;0,782717595;98,56;0,010146104
09/01/2012;1,2728;0,78566939;97,87;0,010217636
10/01/2012;1,2808;0,780762024;98,39;0,010163635
11/01/2012;1,2718;0,786287152;97,87;0,010217636
12/01/2012;1,2736;0,785175879;97,92;0,010212418
13/01/2012;1,2771;0,783024039;98,06;0,010197838
16/01/2012;1,2669;0,789328282;97,25;0,010282776
17/01/2012;1,279;0,781860829;98,2;0,010183299
18/01/2012;1,2831;0,779362481;98,53;0,010149193
19/01/2012;1,2911;0,774533344;99,19;0,010081661
20/01/2012;1,2902;0,775073632;99,53;0,010047222
23/01/2012;1,3017;0,768226166;100,1;0,00999001
24/01/2012;1,3003;0,769053295;100,89;0,009911785
25/01/2012;1,2942;0,772678102;101,02;0,00989903
26/01/2012;1,3145;0,760745531;101,98;0,009805844
27/01/2012;1,3145;0,760745531;101,18;0,009883376
30/01/2012;1,311;0,762776506;100,53;0,009947279
31/01/2012;1,3176;0,758955677;100,63;0,009937394
01/02/2012;1,3175;0,759013283;100,29;0,009971084
02/02/2012;1,3094;0,763708569;99,66;0,010034116
03/02/2012;1,316;0,759878419;100,3;0,00997009
06/02/2012;1,3042;0,766753565;99,97;0,010003001
07/02/2012;1,3113;0,762601998;100,67;0,009933446
08/02/2012;1,3274;0,753352418;102,11;0,00979336
09/02/2012;1,3288;0,7525587;102,63;0,00974374
10/02/2012;1,3189;0,758207597;102,43;0,009762765
13/02/2012;1,3254;0,754489211;102,86;0,009721952
14/02/2012;1,3169;0,759359101;102,85;0,009722897
15/02/2012;1,3092;0,763825237;102,73;0,009734255
16/02/2012;1,2982;0,770297335;102,31;0,009774216
17/02/2012;1,3159;0,759936165;104,39;0,009579462
20/02/2012;1,3266;0,753806724;105,47;0,009481369
21/02/2012;1,3222;0,756315232;105,38;0,009489467
22/02/2012;1,323;0,755857899;106,22;0,009414423
23/02/2012;1,33;0,751879699;106,72;0,009370315
24/02/2012;1,3412;0,745600954;107,99;0,009260117
27/02/2012;1,3388;0,746937556;107,81;0,009275577
28/02/2012;1,3454;0,743273376;108,39;0,009225943
29/02/2012;1,3443;0,743881574;107,92;0,009266123
01/03/2012;1,3312;0,751201923;107,95;0,009263548
02/03/2012;1,3217;0,756601347;107,74;0,009281604
05/03/2012;1,322;0,756429652;107,54;0,009298866
06/03/2012;1,3153;0,760282825;106,66;0,009375586
07/03/2012;1,312;0,762195122;105,95;0,009438414
08/03/2012;1,3242;0,755172935;108,18;0,009243853
09/03/2012;1,3191;0,758092639;107,93;0,009265265
12/03/2012;1,3119;0,762253221;107,79;0,009277298
13/03/2012;1,3057;0,765872712;108,03;0,009256688
14/03/2012;1,3062;0,765579544;109,16;0,009160865
15/03/2012;1,3057;0,765872712;108,82;0,009189487
16/03/2012;1,3116;0,762427569;109,81;0,009106639
19/03/2012;1,315;0,760456274;109,73;0,009113278
20/03/2012;1,3198;0,757690559;110,48;0,009051412
21/03/2012;1,3225;0,756143667;111,11;0,00900009
22/03/2012;1,3167;0,759474444;109,4;0,009140768
23/03/2012;1,3242;0,755172935;109,1;0,009165903
26/03/2012;1,3276;0,753238927;109,82;0,00910581
27/03/2012;1,3333;0,75001875;110,57;0,009044044
28/03/2012;1,3337;0,749793807;110,74;0,009030161
29/03/2012;1,3272;0,753465943;109,21;0,009156671
30/03/2012;1,3356;0,748727164;109,56;0,009127419
02/04/2012;1,3319;0,750807118;109,95;0,009095043
03/04/2012;1,3315;0,75103267;109,3;0,009149131
04/04/2012;1,3142;0,76091919;108,22;0,009240436
05/04/2012;1,3068;0,765228038;107,06;0,009340557
06/04/2012;;#DIV/0!;;#DIV/0!
09/04/2012;;#DIV/0!;;#DIV/0!
10/04/2012;1,3114;0,762543846;106,48;0,009391435
11/04/2012;1,3131;0,761556622;106,18;0,009417969
12/04/2012;1,3153;0,760282825;106,54;0,009386146
13/04/2012;1,3148;0,76057195;106,49;0,009390553
16/04/2012;1,3024;0,767813268;105,18;0,009507511
17/04/2012;1,3132;0,761498629;105,96;0,009437524
18/04/2012;1,3093;0,763766898;106,64;0,009377344
19/04/2012;1,3086;0,764175455;106,92;0,009352787
20/04/2012;1,3192;0,758035173;107,81;0,009275577
23/04/2012;1,3131;0,761556622;106,51;0,00938879
24/04/2012;1,3161;0,759820682;106,87;0,009357163
25/04/2012;1,3206;0,757231561;107,35;0,009315324
26/04/2012;1,3215;0,756715853;106,96;0,009349289
27/04/2012;1,3229;0,755915035;106,75;0,009367681
30/04/2012;1,3214;0,756773119;105,85;0,009447331
01/05/2012;;#DIV/0!;;#DIV/0!
02/05/2012;1,3131;0,761556622;105,31;0,009495774
03/05/2012;1,3123;0,762020879;105,49;0,009479572
04/05/2012;1,3132;0,761498629;105,41;0,009486766
07/05/2012;1,3033;0,767283051;104,19;0,00959785
08/05/2012;1,3025;0,767754319;104,01;0,00961446
09/05/2012;1,295;0,772200772;102,99;0,009709681
10/05/2012;1,2961;0,771545405;103,31;0,009679605
11/05/2012;1,2944;0,772558714;103,48;0,009663703
14/05/2012;1,2863;0,777423618;102,64;0,00974279
15/05/2012;1,2843;0,778634275;102,65;0,009741841
16/05/2012;1,2738;0,785052599;102,53;0,009753243
17/05/2012;1,2682;0,788519161;101,77;0,009826078
18/05/2012;1,2721;0,786101722;100,95;0,009905894
21/05/2012;1,275;0,784313725;101,06;0,009895112
22/05/2012;1,2768;0,78320802;101,99;0,009804883
23/05/2012;1,2659;0,789951813;100,59;0,009941346
24/05/2012;1,2557;0,796368559;99,75;0,010025063
25/05/2012;1,2546;0,797066794;99,8;0,01002004
28/05/2012;1,2566;0,795798186;99,75;0,010025063
29/05/2012;1,2523;0,798530704;99,64;0,01003613
30/05/2012;1,2438;0,803987779;98,38;0,010164668
31/05/2012;1,2403;0,806256551;97,66;0,010239607
01/06/2012;1,2322;0,811556565;96,25;0,01038961
04/06/2012;1,2437;0,804052424;97,16;0,010292301
05/06/2012;1,2429;0,804569957;97,25;0,010282776
06/06/2012;1,2485;0,800961153;98,82;0,010119409
07/06/2012;1,2595;0,793965859;100,08;0,009992006
08/06/2012;1,2468;0,802053256;98,9;0,010111223
11/06/2012;1,2544;0,797193878;99,6;0,010040161
12/06/2012;1,2492;0,800512328;99,4;0,010060362
13/06/2012;1,2534;0,797829903;99,8;0,01002004
14/06/2012;1,2551;0,796749263;99,51;0,010049241
15/06/2012;1,2596;0,793902826;99,24;0,010076582
18/06/2012;1,2618;0,792518624;99,75;0,010025063
19/06/2012;1,2619;0,792455821;99,57;0,010043186
20/06/2012;1,2704;0,787153652;100,24;0,009976057
21/06/2012;1,267;0,789265983;101,46;0,009856101
22/06/2012;1,2539;0,797511763;100,68;0,009932459
25/06/2012;1,2488;0,800768738;99,57;0,010043186
26/06/2012;1,2475;0,801603206;98,97;0,010104072
27/06/2012;1,2478;0,801410482;99,49;0,010051261
28/06/2012;1,2418;0,805282654;98,6;0,010141988
29/06/2012;1,259;0,794281176;100,13;0,009987017
02/07/2012;1,2593;0,794091956;100,51;0,009949259
03/07/2012;1,2575;0,795228628;100,26;0,009974067
04/07/2012;1,256;0,796178344;100,28;0,009972078
05/07/2012;1,2426;0,804764204;99,14;0,010086746
06/07/2012;1,2377;0,80795023;98,87;0,010114291
09/07/2012;1,2293;0,813471081;97,81;0,010223903
10/07/2012;1,2285;0,814000814;97,64;0,010241704
11/07/2012;1,226;0,815660685;97,14;0,01029442
12/07/2012;1,2178;0,821152899;96,63;0,010348753
13/07/2012;1,2185;0,820681165;96,6;0,010351967
16/07/2012;1,2177;0,821220333;96,25;0,01038961
17/07/2012;1,2281;0,814265939;97,14;0,01029442
18/07/2012;1,2234;0,817394147;96,63;0,010348753
19/07/2012;1,2287;0,813868316;96,51;0,010361621
20/07/2012;1,22;0,819672131;95,86;0,01043188
23/07/2012;1,2105;0,826104915;94,72;0,010557432
24/07/2012;1,2089;0,827198279;94,63;0,010567473
25/07/2012;1,2134;0,824130542;94,97;0,010529641
26/07/2012;1,226;0,815660685;95,79;0,010439503
27/07/2012;1,2317;0,811886011;96,29;0,010385294
30/07/2012;1,2246;0,816593173;95,78;0,010440593
31/07/2012;1,2284;0,814067079;96,03;0,010413412
01/08/2012;1,2298;0,813140348;96,2;0,01039501
02/08/2012;1,2346;0,809978941;96,64;0,010347682
03/08/2012;1,2245;0,816659861;95,85;0,010432968
06/08/2012;1,2379;0,807819695;96,99;0,010310341
07/08/2012;1,2436;0,804117079;97,58;0,010248002
08/08/2012;1,2336;0,810635538;96,68;0,010343401
09/08/2012;1,2301;0,812942037;96,53;0,010359474
10/08/2012;1,2262;0,815527646;96,12;0,010403662
13/08/2012;1,2339;0,810438447;96,61;0,010350895
14/08/2012;1,2352;0,809585492;97,14;0,01029442
15/08/2012;1,2276;0,814597589;96,98;0,010311404
16/08/2012;1,2279;0,814398567;97,38;0,010269049
17/08/2012;1,2337;0,810569831;97,97;0,010207206
20/08/2012;1,23;0,81300813;97,82;0,010222858
21/08/2012;1,2428;0,804634696;98,81;0,010120433
22/08/2012;1,2448;0,803341902;98,65;0,010136847
23/08/2012;1,2552;0,796685787;98,68;0,010133766
24/08/2012;1,2507;0,799552251;98,16;0,010187449
27/08/2012;1,253;0,798084597;98,71;0,010130686
28/08/2012;1,2548;0,796939751;98,59;0,010143017
29/08/2012;1,2545;0,797130331;98,63;0,010138903
30/08/2012;1,2544;0,797193878;98,63;0,010138903
31/08/2012;1,2611;0,792958528;98,96;0,010105093
03/09/2012;1,2568;0,795671547;98,43;0,010159504
04/09/2012;1,2579;0,794975753;98,58;0,010144045
05/09/2012;1,2578;0,795038957;98,67;0,010134793
06/09/2012;1,2638;0,791264441;99,36;0,010064412
07/09/2012;1,2706;0,78702975;100,26;0,009974067
10/09/2012;1,2776;0,782717595;99,98;0,010002
11/09/2012;1,2787;0,782044264;99,7;0,01003009
12/09/2012;1,2896;0,775434243;100,45;0,009955202
13/09/2012;1,291;0,774593338;100,24;0,009976057
14/09/2012;1,3095;0,763650248;102,24;0,009780908
17/09/2012;1,3086;0,764175455;102,61;0,009745639
18/09/2012;1,3054;0,766048721;102,64;0,00974279
19/09/2012;1,3002;0,769112444;102,38;0,009767533
